protein	Intercept_value	Intercept_se	Intercept_t	Intercept_p	beta_value	beta_se	beta_t	beta_p	rsquared	samples	rsquared_rank
Q16651	0.075319905660704	0.345156188450858	0.21821977464393	0.828562384563492	0.973907647044876	0.229508844473904	4.24344277135522	0.000160310735109813	0.346239420318005	CSF	252
Q16653	-0.143470542242105	1.39142285684913	-0.10311066943876	0.918480924075127	0.878910037040254	0.226250904525457	3.88466971605571	0.000450102389200891	0.307403876233318	CSF	356
Q16663	0.452183889521126	1.16318143100386	0.388747513903208	0.699886825924501	0.862517833185981	0.324404106737108	2.65877593801533	0.0118700268266234	0.172126764352466	CSF	652
Q16674	1.35813147227921	3.65433604479041	0.371649310745613	0.712460134016216	0.65160160225391	0.892359321144468	0.730200925584795	0.470269074271087	0.015440025649428	CSF	1131
Q16698	-2.38018969459254	0.323331478514794	-7.36145365593791	1.56460224037403e-08	0.0673277920222987	0.169841491919749	0.396415453381153	0.694275678268923	0.00460065414441169	CSF	1283
Q16719	-2.23324013287457	0.803510946254484	-2.77935246966414	0.00880905340489282	0.647115404520083	0.155818840450829	4.15299846056992	0.000208407584858394	0.336551658969046	CSF	278
Q16740	-0.400001671984858	0.0828585480969069	-4.82752451222097	2.87130392873505e-05	0.332575616543008	0.136020598808524	2.44503861515249	0.019818296312359	0.149536791590286	CSF	696
Q16762	-0.130082396559527	0.0459374742714958	-2.83172722537432	0.00772386738915703	0.116991187806007	0.0779430265750684	1.50098338423298	0.142590362515626	0.0621453164544313	CSF	903
Q16769	0.476222500545771	0.516202550079639	0.922549686111198	0.362742672343574	0.821794431509692	0.201620992620711	4.07593683984906	0.000260339407784942	0.328239294485481	CSF	294
Q16772	-1.37740458450921	0.113174466451079	-12.1706302463958	6.08190267192348e-14	0.0633390620560023	0.0611506217699901	1.03578770293201	0.307612288625855	0.0305893583482695	CSF	1026
Q16773	1.48109027690069	0.662039590733015	2.2371626978695	0.0319395062302825	0.8597860571186	0.161891754364736	5.31086997291742	6.78086707427497e-06	0.453423129405407	CSF	108
Q16775	0.606076709866589	0.644593474739188	0.940246424479889	0.353723715077823	0.196252499564255	0.146892633847052	1.33602682738059	0.190414554831182	0.0498803771256339	CSF	948
Q16790	0.461228140780829	0.200688088990095	2.29823375717925	0.0278246420425829	1.0159240420011	0.150527913002824	6.74907412010717	9.32693653056745e-08	0.572595859610341	CSF	40
Q16820	-0.0980487257612358	0.637911162541962	-0.153702790480306	0.87875276240754	0.688971891485321	0.161594840675006	4.26357604368669	0.000151189408623454	0.348385384117101	CSF	250
Q16853	-2.754717396074	0.797428498420886	-3.45450081296198	0.00149652693136084	0.246852425828528	0.238574584207451	1.03469708078325	0.308114113779984	0.030526940187508	CSF	1028
Q16864	0.200618385987379	0.0735378079650682	2.72809853242671	0.0100073319794103	-0.0929686834383378	0.172870467578703	-0.537793902801889	0.594222367828539	0.00843478687014823	CSF	1215
Q16881	0.893492220957119	0.221391112743258	4.03580888991367	0.000292196973148547	1.00816052780425	0.224335426154606	4.49398717396267	7.702365271526e-05	0.372646510134564	CSF	222
Q29980_Q29983	0.193250748916417	0.328846356233858	0.587662734444249	0.560641741913023	0.976136147635313	0.118359205131383	8.24723473389133	1.26738041694383e-09	0.666721823407324	CSF	14
Q2MKA7	-1.76707314100215	0.527282561996261	-3.35128310390565	0.00198195930948333	0.339056283876887	0.184263313672643	1.84006396671692	0.0745022973237007	0.090564658118197	CSF	827
Q2TAL6	0.777448614533353	0.151837396075477	5.1202709913893	1.19942379841842e-05	0.864490486801996	0.221762470363741	3.89827226123533	0.000433017602589572	0.308894299373154	CSF	352
Q2VWP7	0.150143016592288	0.504494107357185	0.297611041244504	0.767811000386543	0.878193829969796	0.275023624022644	3.19315779904599	0.00302852043907318	0.230704079578248	CSF	516
Q3B7J2	-3.411341799105	0.0698202587514466	-48.8589108678191	4.39084496065203e-33	-0.0591807526563644	0.0888835506014447	-0.66582345390017	0.510016344850023	0.012871025805383	CSF	1159
Q3KPI0	-0.366640805539797	0.386357975842568	-0.948966576243775	0.349334485698953	0.584896240324524	0.138358739843018	4.22738918400201	0.000167969106540046	0.344525487541942	CSF	258
Q496F6	-0.940150984931097	0.596085608492146	-1.57720799082752	0.124007793069791	0.579557701532801	0.179007909138444	3.23760946833122	0.0026904312996374	0.235647856516432	CSF	508
Q49AH0	-0.601011522040899	0.27780547610144	-2.16342575558677	0.0376279534292244	0.379562973527116	0.185530373566416	2.04582660095406	0.0485713605841149	0.10960748796101	CSF	777
Q4KMG0	0.217735574330117	0.729744161804526	0.29837247863922	0.767234821103968	0.841902188646109	0.214991016801997	3.91598775227657	0.000411711817272029	0.310833535739422	CSF	341
Q4LE39	-0.0155318350332996	0.0610649223110295	-0.2543495421838	0.800757584160379	0.0634699690473105	0.219892435260898	0.288640984725121	0.774608646599096	0.00244441074587695	CSF	1339
Q53H47	-4.08008312929397	1.10244216577429	-3.70094981483981	0.000756079672525547	0.157899966269611	0.230937138655765	0.683735700497171	0.498775768272806	0.0135633446760694	CSF	1150
Q53H82	0.727371217156764	0.0874509650612575	8.3174750175399	1.04244861337668e-09	0.477999953311716	0.221133549977608	2.16158947097859	0.037780448202932	0.120821585921662	CSF	760
Q5JTD0	-0.126157466262758	0.0523387797263081	-2.41040136821044	0.0214909552983362	-0.0435052287978039	0.066470707596687	-0.654502266799583	0.517191603105643	0.0124424472380012	CSF	1165
Q5JZY3	-0.0634199795219459	0.894815043654631	-0.0708749589892053	0.943912529236971	0.860231580667466	0.18852596630887	4.56293420747206	6.28673963743014e-05	0.379792568353175	CSF	209
Q5KU26	1.5745253473356	0.640590215515295	2.45792912411102	0.0192267296094356	0.456986763544291	0.17881412465748	2.55565249344622	0.0152408673003865	0.161143364567018	CSF	680
Q5R372	-0.0310653668286261	0.0600141783884017	-0.517633793594178	0.608065622401019	0.0509047464118121	0.11694007098257	0.435306272555619	0.666091105367262	0.00554239160427447	CSF	1262
Q5T2D2	-3.14593429440461	0.637092479566396	-4.93795547005315	2.06690015530484e-05	0.180018949942674	0.167139669428737	1.07705699405746	0.289037822773433	0.0329934601941941	CSF	1013
Q5T4W7	-0.355060224188161	0.0521032971999066	-6.81454424709224	7.69405153216978e-08	0.223876836740497	0.120068098289009	1.86458218236802	0.0708917675505194	0.0927688351064289	CSF	823
Q5VIR6	-0.300751373903277	0.104386204780343	-2.88114099498244	0.00681587338367224	-0.271773377791395	0.193730504686266	-1.40284246010464	0.169729957226202	0.0547144343640628	CSF	926
Q5VY43	-2.02605036908719	0.589324598097105	-3.43791923097931	0.00156594611599123	0.169611195646185	0.202963637794132	0.83567282045971	0.409173436689366	0.0201262907808682	CSF	1096
Q5ZPR3	-0.224950347825351	0.257263471028304	-0.874396768908567	0.388037048251668	0.937976121660727	0.186392875733666	5.03225307281051	1.56014188437518e-05	0.426871993150702	CSF	143
Q6BAA4	-1.44663444796726	0.138121210661421	-10.4736589046661	3.51941884148256e-12	0.20698256286351	0.113170562729033	1.82894348028553	0.0761909389075321	0.0895710586666175	CSF	832
Q6DN72	-2.59221194551899	0.589772427142471	-4.39527489963987	0.000102914747343455	0.284291775489083	0.180714386989124	1.57315518828168	0.124943576179705	0.0678500245716961	CSF	887
Q6EIG7	-1.66004789590583	0.185994616479534	-8.92524701696674	1.97236691606065e-10	-0.0207091598508556	0.125796669950055	-0.164624070407251	0.870214728334228	0.000796455874689569	CSF	1389
Q6EMK4	-0.455225872615215	0.371974749862136	-1.22380853212196	0.229437946789037	0.692896359062087	0.239263267080053	2.89595794422659	0.00656375740633127	0.197859178908621	CSF	600
Q6FI81	0.557764575045933	0.372554378106821	1.49713600972905	0.143584609087028	0.560631454833456	0.215992979268217	2.59560036040464	0.0138422226821823	0.165380805509667	CSF	672
Q6GTS8	-2.00711508921687	0.780657667031678	-2.57105665387057	0.0146868162913273	0.314480659197369	0.160608064447318	1.95806269305065	0.0584693526454714	0.101337647253903	CSF	797
Q6GTX8	1.60693845791582	0.540024666998739	2.97567603133131	0.00535110526797817	0.607607902398426	0.116206091839161	5.22870955198636	8.67181775143945e-06	0.445707033062485	CSF	119
Q6ISS4	0.701811966769379	0.201988595452108	3.47451283176916	0.00141668317848457	0.827394128969699	0.0668759162156258	12.3720791548031	3.84644719465076e-14	0.818248242727043	CSF	3
Q6NW40	0.924143614952179	1.62762897540701	0.567785182566615	0.573911451953859	0.82013236722318	0.265258596059118	3.09182201597869	0.00395670555597028	0.219455993776321	CSF	548
Q6NXT1	-0.405373209272403	0.0623505158842321	-6.50152133504509	1.93677178942298e-07	-0.0752829859678296	0.0975803558722744	-0.771497350003208	0.445741310756192	0.0172049307606681	CSF	1120
Q6P1M0	-0.252886593123553	0.0861196604700267	-2.93645599324638	0.00591862301067682	-0.0879888935019236	0.166081118713345	-0.529794682162468	0.599697145711517	0.00818777181648708	CSF	1216
Q6P1N0	-0.522668177620981	0.466290970140183	-1.12090563851976	0.270183028020567	0.454237033148574	0.305744298607494	1.48567621773288	0.146579006834222	0.0609611282284107	CSF	908
Q6P2H3	0.0852619148242678	0.0745924850892206	1.14303625522444	0.261008534672176	-0.205122439619501	0.131159402170694	-1.56391715900436	0.127098115508517	0.0671088137793625	CSF	888
Q6P4E1	1.00436354300418	0.164318131171791	6.11231113597648	6.15903472614102e-07	0.913218300944165	0.229011944605626	3.98764484759426	0.000335490969162146	0.318655181090325	CSF	317
Q6PCB0	0.766673607654023	0.461711408490284	1.66050392854903	0.106009365347899	0.665044849476511	0.3030252524408	2.1946845819605	0.0351146811513971	0.124086998846023	CSF	754
Q6PGN9	-0.0147097858467105	0.0489870474258014	-0.300279086405254	0.765792682209882	0.0216838141760913	0.0873309678734654	0.248294673746307	0.805400013745805	0.00180996060282825	CSF	1352
Q6PIL6	0.613637659352545	0.18192611543594	3.37300479308382	0.00186867115069629	0.120287354464578	0.257865184743785	0.466473807172131	0.64385155145593	0.00635923696246163	CSF	1244
Q6PJW8	-0.522884330369442	0.185746919744198	-2.81503634671053	0.00805532801748054	0.0153317329467212	0.192698824750135	0.0795631886525581	0.937051133861704	0.000186150664671353	CSF	1424
Q6UB28	-1.28080430227299	0.144657857144191	-8.85402512907627	2.39150010708705e-10	-0.40673343903066	0.181554206335682	-2.24028650858486	0.0317164745226406	0.128627043428066	CSF	744
Q6UWL2	-0.982763222682378	0.163722479405495	-6.00261629466499	8.54520992342194e-07	-0.397415055211014	0.203050642064009	-1.95722136690281	0.0585721500366356	0.101259398098912	CSF	798
Q6UWL6	0.756197002795136	0.169761858824238	4.45445760333045	8.65136420304163e-05	0.336594017204769	0.172382166854134	1.9526034702278	0.0591391834152949	0.100830258450267	CSF	800
Q6UWN8	0.554672792758754	0.701558062810267	0.790629916698374	0.434640418615944	0.926886257109929	0.233125795531858	3.97590603388747	0.000346957695882072	0.317376387893874	CSF	324
Q6UWV6	-0.302139599396602	0.601429441697509	-0.502369153302216	0.618646225220858	0.922639002025313	0.147579786799232	6.25179790563376	4.06466752039306e-07	0.534788114178424	CSF	54
Q6UWW8	-1.34807259277333	0.476572539975679	-2.82868289650537	0.00778335653509235	0.266879568675794	0.114465837198364	2.33152157191935	0.0257886295005022	0.137843438159029	CSF	722
Q6UX15	1.58892134140166	0.609082874794934	2.60871123972517	0.0134096243109886	0.692059581693528	0.128413394430603	5.38930992956135	5.36097153319769e-06	0.460699777238034	CSF	101
Q6UX27	-0.656479417254957	0.101652429103373	-6.45807899570568	2.20273923982126e-07	0.0585113394366897	0.110616215340791	0.528958066920164	0.600271112409417	0.00816214400354724	CSF	1217
Q6UX82	-0.941056962783581	0.113942259127677	-8.25906884757385	1.22628875653708e-09	0.133400649369045	0.11903712062355	1.12066428245454	0.270284343085917	0.0356220900891918	CSF	999
Q6UXB2	-3.74196765014795	0.930580035279425	-4.02111318563196	0.000304792607962373	0.208310072182108	0.173128044355251	1.20321391579209	0.237204996405135	0.0408410914703295	CSF	980
Q6UXB4	-3.44943117646273	0.585942814835221	-5.88697580912018	1.20740681039832e-06	0.359227933504134	0.104326353631002	3.44330958575156	0.00154304648111586	0.258554658474322	CSF	458
Q6UXD5	0.801612691594382	0.403505683404372	1.98662057206031	0.0550716500982342	0.85642599092525	0.293744344021859	2.91554887219044	0.00624383752159285	0.200008004176498	CSF	596
Q6UXG3	-1.8120604098416	0.29090009994908	-6.22915017959356	4.34811277339739e-07	0.186723976556307	0.124934346118424	1.49457681060189	0.144249033125775	0.0616485800115903	CSF	907
Q6UXH1	0.584275016100142	0.538960823010957	1.08407697026295	0.285958459869214	1.0305601635398	0.197969815192106	5.20564290338792	9.29154086264702e-06	0.443523512570585	CSF	122
Q6UXH9	-0.00908422990335866	0.414465440026031	-0.0219179430323265	0.982641540527181	0.593224690040402	0.27381515529426	2.16651517847098	0.0373726253281237	0.121305983696801	CSF	758
Q6UXK2	0.978590750217498	0.557544690194801	1.75517903304861	0.0882366133302834	0.839910846436364	0.176152335364317	4.76809373375191	3.42573431694442e-05	0.400719677718531	CSF	182
Q6UXK5	1.11775676126327	0.210377613966321	5.31309743555799	6.73578437409345e-06	0.752288015144737	0.188870867677125	3.98308126815392	0.000339904119591798	0.318158159574188	CSF	320
Q6WN34	-0.891715663343043	0.800818908737716	-1.11350475571138	0.273302110579671	0.597816745180853	0.19845523198937	3.01235064043499	0.00486718472317241	0.210665421607759	CSF	565
Q6XZF7	-0.784859208673707	0.610807878505876	-1.28495266071811	0.207493927977114	0.501865474909132	0.183428537230537	2.73602724246979	0.00981254516822266	0.180443355043835	CSF	636
Q6YHK3	0.748253752931466	0.102286229681904	7.31529312653747	1.78775484075534e-08	0.835458878350169	0.166098198605992	5.02990932690361	1.57109589383842e-05	0.426644064522737	CSF	145
Q6ZMC9	-1.2565182540306	0.140008351923209	-8.97459499215997	1.72652043618491e-10	-0.166932995937751	0.141475172478474	-1.1799455198625	0.246211975788329	0.0393382897902844	CSF	986
Q6ZMH5	-2.05490661783755	0.314820229714611	-6.52723816287268	1.79482523604559e-07	0.0886503103285416	0.12668749769523	0.699755792334031	0.488840218769216	0.0141972462152869	CSF	1145
Q6ZMJ2	0.266117395896992	0.397557763288707	0.669380453536098	0.507773233404179	0.746756606156774	0.205401980195308	3.63558620733215	0.000907568296971517	0.279927795629713	CSF	412
Q6ZMJ4	2.18771296926161	0.45051876099998	4.85598638424229	2.63826868208881e-05	0.188979763990229	0.329169303757693	0.574111139261454	0.569671586988565	0.00960114786242199	CSF	1197
Q6ZUJ8	-1.14948416079033	0.295579931175024	-3.88891138928398	0.000444705587085219	0.0409840648839927	0.133980541596096	0.305895650187362	0.76154931345318	0.00274456863584571	CSF	1330
Q76LX8	-2.45327973120777	1.00881967410814	-2.43183176753231	0.0204415481746078	0.674159062522413	0.182142650160189	3.70126964733142	0.000755402399337752	0.287202729242231	CSF	397
Q76M96	0.515327961614113	0.137282048657685	3.75378985565032	0.000651813226804328	0.812777006147799	0.231897470054152	3.50489811707735	0.00130323943356607	0.265409824534934	CSF	437
Q7KYR7	1.15543089274913	0.698881429507462	1.6532573966995	0.107484182522059	0.630480270648269	0.16405482810313	3.84310707547071	0.000506472910606466	0.30284256502698	CSF	367
Q7L5N7	-0.293850743017152	0.086169324622856	-3.41015488172005	0.0016891650974016	-0.161528265313814	0.143846765761235	-1.12291899271429	0.269338933637441	0.0357604423358994	CSF	998
Q7L5Y9	0.16466887581154	0.0518213194411314	3.17762800305775	0.00315589885409716	0.00415186904924565	0.137628270761059	0.0301672688778735	0.976110042976841	2.67658750849292e-05	CSF	1448
Q7L8A9	0.399814733853026	0.0626405485459445	6.38268251370399	2.75473791657687e-07	-0.25367212178901	0.157124268962747	-1.61446811153759	0.115669681549976	0.071203386409115	CSF	880
Q7LG56	-0.115787944166121	0.0773402201738423	-1.49712457380981	0.143587572639274	0.0341817098727718	0.0860358434894291	0.397296155723418	0.693632320963408	0.00462102450801743	CSF	1282
Q7Z434	-0.66397435127921	0.118960406621813	-5.58147345099492	3.01413333701742e-06	0.0481002626342464	0.150642146093697	0.319301496171787	0.751451519795484	0.00298966584482049	CSF	1322
Q7Z4W1	-2.38347040113302	0.236860517833401	-10.0627593950017	9.93614816409735e-12	0.163690647703311	0.0983266777212564	1.66476333276869	0.105150338158326	0.0753692861551268	CSF	870
Q7Z5A7	0.575702988899479	2.13944657454176	0.269089677559622	0.789486936372114	0.928322347676059	0.464253810800061	1.99960092104846	0.0535849829745227	0.105225573682781	CSF	790
Q7Z5L0	-0.241814810015994	0.217669363067037	-1.11092717233486	0.274394442238429	0.462478165428037	0.132495192779566	3.49052788803794	0.0013557554408394	0.263810879808696	CSF	442
